TimeCreated,Id,LevelDisplayName,ProviderName,Message
"2026-02-28 08:54:47","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 updates.optionsplus.logitechg.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 logioptionsplus_updater (PID: 6068)。"
"2026-02-28 08:54:47","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 updates.optionsplus.logitechg.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 logioptionsplus_updater (PID: 6068)。"
"2026-02-28 08:54:37","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 updates.optionsplus.logitechg.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 logioptionsplus_updater (PID: 6068)。"
"2026-02-28 08:54:37","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 updates.optionsplus.logitechg.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 logioptionsplus_updater (PID: 6068)。"
"2026-02-28 08:54:32","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 updates.optionsplus.logitechg.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 logioptionsplus_updater (PID: 6068)。"
"2026-02-28 08:54:32","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 updates.optionsplus.logitechg.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 logioptionsplus_updater (PID: 6068)。"
"2026-02-28 08:53:45","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 70592)。"
"2026-02-28 08:52:49","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 86744)。"
"2026-02-28 08:52:39","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 86744)。"
"2026-02-28 08:52:29","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 86744)。"
